14697807,15701376,1
15449941,15901262,1
15549131,15991339,1
15392571,15837468,1
15677489,15741592,1
15526690,15784112,1
15695085,15915369,1
15598758,15800348,1
15410148,15498807,1
15823018,16014689,1
15434425,15686206,1
15644600,15714206,1
15698106,15925272,1
15909222,15993591,1
15678040,15790799,1
15250215,15250216,1
15722323,15820854,1
15469140,15844335,1
15624863,15787607,1
15508920,15728279,1
15426084,15521208,1
15572540,15648734,1
15474636,15536979,1
15899251,16007392,1
15384183,15711970,1
15390714,15609840,1
15597878,15708560,1
15645009,15706198,1
15657030,15733391,1
15387037,15525833,1
15565729,15621327,1
15584602,16010118,1
15903689,16007186,1
15830406,15852920,1
15773571,15838276,1
15711958,15833053,1
15430526,15501775,1
15736655,15843678,1
15675035,15880505,1
15602568,15752493,1
15786352,16021661,1
15544095,15576336,1
15792736,16011370,1
15882337,15994024,1
15665604,15778950,1
15441956,15641028,1
15570171,15995153,1
15817955,15907493,1
15611685,15613234,1
15776240,15999592,1
15578798,15946033,1
15388250,15666120,1
15887905,16027249,1
15479903,15608338,1
15673642,15974713,1
15690979,15815563,1
15380970,15494975,1
15790146,15961877,1
15597516,15649001,1
15535180,15608241,1
15723666,15937642,1
15411139,15841918,1
15894846,15957193,1
15589590,15698627,1
15928397,15967270,1
15576843,15699653,1
15731197,15840082,1
15460320,15954789,1
15620149,15692029,1
15603862,15975762,1
15580770,15756031,1
15807052,15952094,1
15629491,15931288,1
15393366,15941500,1
15868895,15945910,1
15374945,15986443,1
15577221,15622472,1
15489608,15583793,1
15679842,15737505,1
15779073,15842398,1
15824378,15925883,1
15464194,15747242,1
15444614,16021277,1
15617741,15648589,1
15686337,15865699,1
15670851,15836632,1
15406501,15478136,1
15475176,15928797,1
15921255,15947842,1
15682826,15955499,1
15739126,15894181,1
15843495,15935285,1
15957987,16024105,1
15626951,15791700,1
15673705,15719969,1
15794475,15985181,1
15663147,15740706,1
15723158,16013410,1
15658095,15977836,1
15601447,15727555,1
15921152,15953434,1
15599936,15850645,1
15619445,15790723,1
15437577,15787783,1
15555872,15846646,1
15837945,16021307,1
15603324,16012963,1
15645567,15925953,1
15566267,15613586,1
15893921,15964419,1
15552920,15763244,1
15866684,16019918,1
15560891,15575507,1
15793527,15893632,1
15765272,15965710,1
15478057,15804374,1
15518704,15741146,1
15767261,15982128,1
15638114,15982811,1
15420919,16008037,1
15674615,15960234,1
15407873,16003897,1
15636835,15753756,1
15890625,15926766,1
15768476,16016685,1
15628247,15847421,1
15762061,15862979,1
15554257,15983581,1
15464912,16021575,1
15458815,15866724,1
15713912,15719833,1
15580549,15673126,1
15581049,15882810,1
15518248,15551433,1
15483509,15746109,1
