14697807,15701376,1
15449941,15901262,1
15549131,15991339,1
15392571,15837468,1
15677489,15741592,1
15526690,15784112,1
15695085,15915369,1
15598758,15800348,1
15410148,15498807,1
15823018,16014689,1
15434425,15686206,1
15644600,15714206,1
15670617,15798946,1
15761053,15766067,1
15452114,15637587,1
15461027,16005985,1
15904951,16000878,1
15639845,15877533,1
15737523,15888941,1
15821780,15828964,1
15533154,15856633,1
15862137,15991174,1
15788220,15932127,1
15395682,15553806,1
15847796,15992244,1
15476650,15534242,1
15403776,15853114,1
12572156,15208875,1
15500146,15568454,1
12832925,12887659,1
12692935,13327627,1
15698106,15925272,1
15909222,15993591,1
15678040,15790799,1
15250215,15250216,1
15722323,15820854,1
15752680,15880004,1
13555457,13555461,1
12407360,12407362,1
14006334,14006338,1
14739790,14739792,1
13894479,13894486,1
14795909,14795910,1
15253663,15253668,1
15142581,15142582,1
15071907,15071909,1
14337628,14337631,1
13229277,13229282,1
14947184,14947188,1
13496175,13496184,1
13219401,13219404,1
12388948,12388949,1
15329339,15329343,1
15078447,15078450,1
13160510,13160515,1
13486878,13486880,1
13632413,13632419,1
14252847,14252848,1
13296474,13296475,1
14144699,14144703,1
13242567,13242568,1
14233194,14233198,1
12603457,12603461,1
15229939,15229941,1
14498420,14498422,1
13782212,13782218,1
14349801,14349807,1
13434812,13434813,1
14920027,14920032,1
12997164,12997165,1
15669368,16022349,1
13251761,13251763,1
13509560,13509566,1
13354735,13354736,1
12729460,12729466,1
14972949,14972954,1
14304279,14304285,1
13123649,13123651,1
13891539,13891542,1
13799135,13799137,1
12484828,12484830,1
13455226,13455228,1
12524657,12524658,1
14757599,14757601,1
15254140,15254142,1
15180338,15180342,1
13804250,13804256,1
15728220,15818029,1
12259877,12259879,1
15300575,15300576,1
15837618,15928258,1
13394568,13394569,1
15469140,15844335,1
15464479,15581825,1
15466276,15630404,1
15735417,15753825,1
15466197,15607041,1
15595252,15855343,1
12380608,13763077,1
15790646,15844461,1
15890732,15954273,1
15844132,15962838,1
15644539,15929634,1
15606167,15778630,1
12409201,14821862,1
12391506,13562077,1
13067323,14622973,1
13392988,13874005,1
14774692,15960652,1
14774692,15832939,1
15537595,15553327,1
13018507,13407410,1
13981880,15194347,1
15624863,15787607,1
15508920,15728279,1
15397589,15794083,1
14701057,15194543,1
12912786,14958510,1
15426084,15521208,1
15572540,15648734,1
13034906,15048276,1
15598371,15907701,1
15538541,15554507,1
15474636,15536979,1
15542863,15672215,1
15522642,15603676,1
15675621,15995726,1
15403840,15979913,1
15439120,15584647,1
13992109,15189486,1
15899251,16007392,1
15864680,16002082,1
14141554,14497347,1
12796520,13167114,1
15501035,15562884,1
